gp - haupt1
6;20152;3712.05
7;20592.9;6182.88
8;257030;9727.15
9;1.23669e+06;14749
10;20448.3;4947.91
11;20818.9;7840.02
12;19745.6;11610.5
13;265720;18874
14;1.2717e+06;21808.3
15;248959;10872.1
16;253213;14957.9
17;257955;20178.5
18;475546;24434.7
19;1.52758e+06;32783.3
20;1.22246e+06;19897.9
21;1.16543e+06;22908.4
22;1.22915e+06;29691.7
23;1.38813e+06;36725.5
24;2.36604e+06;46489.2

